model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_current_bullet_games,estimated,0.0381752412956356,0.018690681238428573,2.0424745791044905,0.041104478528156574,0.0015421792217970992,0.0748083033694741,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_current_blitz_games,estimated,-0.027487880445719703,0.02276201781644673,-1.2076205487308904,0.22719325145272928,-0.07210061558141434,0.017124854689974926,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_current_rapid_games,estimated,0.03595810848735245,0.01593154842130247,2.2570378933959723,0.024005707069947074,0.004732847363643659,0.06718336961106125,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_current_classical_games,estimated,0.1458822982375283,0.017315844262256932,8.424786919313291,3.614073423451539e-17,0.11194386712160018,0.17982072935345642,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_bullet_games__missing,estimated,0.03532343523352566,0.3296935701788023,0.10714020056371965,0.9146777552604596,-0.6108640882513556,0.681510958718407,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,mean_chooser_elo,estimated,-0.22964956403994763,0.028917791934129942,-7.941462631830682,1.99810907859874e-15,-0.2863273947432652,-0.17297173333663007,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,sd_chooser_elo,estimated,0.030405498031410426,0.010540566531300873,2.884617059350595,0.0039189003368972465,0.009746367253412432,0.051064628809408416,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,rating_tier_1200_1599,estimated,-0.0830443716152951,0.03491453927397936,-2.378504008419933,0.01738304792879428,-0.1514756111291039,-0.014613132101486306,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,rating_tier_1600_1999,estimated,0.0523427126635676,0.060695354511223064,0.8623841657253853,0.38847615101658334,-0.0666179962073203,0.1713034215344555,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,rating_tier_2000_2399,estimated,0.5273702428018328,0.1026663531078397,5.13673883251593,2.795470187398505e-07,0.32614788828639507,0.7285925973172704,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,rating_tier_2400_plus,estimated,1.2161252823187239,0.3134961452153411,3.8792352023447214,0.00010478539948661529,0.6016841284045166,1.8305664362329312,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_bullet_rating,estimated,0.11525900301450992,0.01401512490855717,8.223901232884238,1.969883325787319e-16,0.08778986295490765,0.1427281430741122,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_blitz_rating,estimated,-0.02489345033462842,0.015353025460888532,-1.6214035727384088,0.1049311150483456,-0.0549848272916964,0.005197926622439567,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_rapid_rating,estimated,0.10226876656699235,0.014938747607934377,6.84587284362945,7.601097361860463e-12,0.07298935928130709,0.1315481738526776,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_classical_rating,estimated,0.14747936316238827,0.013404839434789522,11.001949249734071,3.739596314839176e-28,0.12120636065165855,0.173752365673118,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,current_correspondence_rating,estimated,0.35380984785622743,0.020650960260575602,17.13285209945805,8.441316195854298e-66,0.31333470949933134,0.3942849862131235,HC1,497780,37,match_cell,,
rematch_019_all_controls_HC1,rematch_sensitivity,account_age_days_at_query__missing,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,days_since_seen_at_query__missing,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,share_fair,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,share_clearly_worse,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,share_fair_costly,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,share_speed_other,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_count_all,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,log1p_count_rated,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,count_all__missing,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,count_rated__missing,dropped,,,,,,,HC1,497780,37,match_cell,,zero_after_fixed_effect_absorption
rematch_019_all_controls_HC1,rematch_sensitivity,current_blitz_games__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_rapid_games__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_classical_games__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_bullet_rating__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_blitz_rating__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_rapid_rating__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_classical_rating__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_019_all_controls_HC1,rematch_sensitivity,current_correspondence_rating__missing,dropped,,,,,,,HC1,497780,37,match_cell,,deterministically_collinear
rematch_020_match_cell_fe_HC1,rematch_sensitivity,is_kind_role,estimated,0.32181857628426347,0.01942411008648843,16.567995900523808,1.1871695608227187e-61,0.2837480200830049,0.359889132485522,HC1,497796,1,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,is_kind_role,estimated,0.2838049920347213,0.01939503488755533,14.632868343888493,1.7332320864634694e-48,0.24579142217621502,0.3218185618932276,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,log_fair_opps,estimated,-0.13961473609705666,0.09437417322843768,-1.4793744021376676,0.13904027765138913,-0.3245847166955387,0.04535524450142536,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,log_total_opps,estimated,-0.0771002135665666,0.07592917282525104,-1.0154228038808046,0.30990432738326273,-0.22591865767997601,0.07171823054684281,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,account_age_days_at_query,estimated,0.1987030667660991,0.017957091125137357,11.06543734624943,1.845603479341596e-28,0.16350781489372607,0.23389831863847216,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,days_since_seen_at_query,estimated,-0.11422550414083316,0.005736926011886723,-19.910576483671157,3.295015951464755e-88,-0.12546967250610214,-0.10298133577556418,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,log_playtime_total,estimated,0.17149725720872488,0.025339374353853562,6.768014664207521,1.305615264236503e-11,0.12183299608439399,0.22116151833305578,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,play_time_total_seconds__missing,estimated,-0.2534889052639979,0.2882659900875422,-0.8793576557089409,0.3792073837488276,-0.8184798638033609,0.31150205327536507,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_eval_disconnected_better,estimated,-0.03717568013927375,0.01234019717635881,-3.01256775787136,0.0025904759848683675,-0.06136202216705988,-0.01298933811148761,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_eval_roughly_equal,estimated,-0.03251287118432855,0.025141829182179894,-1.2931784298086444,0.19594935415420536,-0.08178995088685927,0.016764208518202164,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_eval_modestly_worse,estimated,0.006722504096454085,0.017551682646940615,0.38301194430642616,0.7017109078877557,-0.027678161759626167,0.04112316995253434,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_eval_clearly_worse,estimated,-0.15384400548638233,0.052857185585515484,-2.910559913135829,0.0036078178878173627,-0.25744218555814236,-0.05024582541462229,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,mean_eval_capped600,estimated,-0.09774084495248014,0.03912082438413016,-2.498435206598814,0.012474294405590605,-0.1744162517908916,-0.02106543811406869,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_fair_nonnegative,estimated,-0.01060512696248359,0.00838225813318721,-1.2651873509473006,0.2058041757000259,-0.02703405101264847,0.005823797087681286,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,panel_mean_draw_payoff_fair,estimated,0.00768374194205982,0.0038412173925141345,2.0003402975926585,0.045463530406943994,0.0001550941959432596,0.01521238968817638,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,panel_mean_win_premium_fair,estimated,0.054854942657255545,0.006850804090172612,8.007080911267662,1.174632130151864e-15,0.04142761337537754,0.06828227193913355,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,active_months,estimated,0.21763223944335813,0.02533196496677785,8.591210343484077,8.60579221176495e-18,0.16798250045084318,0.2672819784358731,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_speed_bullet,estimated,0.7912655272745042,0.19011559305244788,4.162023296301713,3.1544016052460334e-05,0.418645811992233,1.1638852425567754,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_speed_blitz,estimated,1.3351805926815814,0.3125169586691938,4.272346046010578,1.934270939539315e-05,0.7226586091319689,1.947702576231194,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_speed_rapid,estimated,1.3749586298165468,0.30915509675672037,4.447471978437173,8.688678911895632e-06,0.7690257745363792,1.9808914850967145,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_speed_classical_long,estimated,0.4183664420902744,0.10360752919068733,4.037992657080745,5.3910540219715e-05,0.2152994163493449,0.6214334678312039,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,share_tournament,estimated,0.028155402301228784,0.010501907612727,2.6809798123826525,0.007340694421551107,0.007572041611316846,0.04873876299114072,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,log1p_current_bullet_games,estimated,0.05550121742968772,0.018787829327384813,2.9541048336430284,0.0031357746352413283,0.0186777486003281,0.09232468625904734,HC1,497796,37,match_cell,,
rematch_020_all_controls_HC1,rematch_sensitivity,log1p_current_blitz_games,estimated,-0.020053836014228388,0.0232999380656963,-0.8606819450628912,0.38941323973678404,-0.06572087546500699,0.025613203436550207,HC1,497796,37,match_cell,,
