model,estimand_class,variable,status,coefficient_pp,se_pp,statistic,p_two_sided_approx,ci95_low_pp,ci95_high_pp,covariance,n,rank,fixed_effects,clusters,drop_reason
corrected_dates_all_controls_HC1,postcertification_sensitivity,log1p_count_all,dropped,,,,,,,HC1,995606,37,match_cell,,zero_after_fixed_effect_absorption
corrected_dates_all_controls_HC1,postcertification_sensitivity,log1p_count_rated,dropped,,,,,,,HC1,995606,37,match_cell,,zero_after_fixed_effect_absorption
corrected_dates_all_controls_HC1,postcertification_sensitivity,count_all__missing,dropped,,,,,,,HC1,995606,37,match_cell,,zero_after_fixed_effect_absorption
corrected_dates_all_controls_HC1,postcertification_sensitivity,count_rated__missing,dropped,,,,,,,HC1,995606,37,match_cell,,zero_after_fixed_effect_absorption
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_bullet_games__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_blitz_games__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_rapid_games__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_classical_games__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_bullet_rating__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_blitz_rating__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_rapid_rating__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_classical_rating__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_HC1,postcertification_sensitivity,current_correspondence_rating__missing,dropped,,,,,,,HC1,995606,37,match_cell,,deterministically_collinear
corrected_dates_all_controls_CR1,postcertification_sensitivity,is_kind_role,estimated,0.2699092687062855,0.03476739778582774,7.763286466504226,8.275640083708364e-15,0.20176642120988553,0.3380521162026855,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,log_fair_opps,estimated,-0.11492540241328558,0.05972970571482104,-1.9240912212425074,0.05434315027626753,-0.23199347442151105,0.002142669594939889,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,log_total_opps,estimated,-0.04616405404582263,0.05046119120557579,-0.9148427324625199,0.3602741976574074,-0.1450661714257405,0.052738063334095225,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,account_age_days_at_query,estimated,0.1435865597479724,0.014289931439243455,10.048092977804675,9.366236029712489e-24,0.11557880878550862,0.1715943107104362,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,days_since_seen_at_query,estimated,-0.09734770076101194,0.0067872918793022725,-14.342642469505702,1.1845771302716415e-46,-0.11065054839700558,-0.0840448531250183,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,log_playtime_total,estimated,0.1411988670412485,0.048151060121758044,2.9324145031117377,0.003363375148386763,0.04682452338517991,0.23557321069731713,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,account_age_days_at_query__missing,estimated,-0.030518331585273728,0.258883062224783,-0.1178846206584781,0.9061590792090428,-0.5379198097532902,0.4768831465827428,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,play_time_total_seconds__missing,estimated,-0.20969035910567513,0.2578540570064158,-0.8132133406784355,0.4160957519663889,-0.715075024105788,0.2956943058944378,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,share_eval_disconnected_better,estimated,-0.014713702612312196,0.009075782134394078,-1.6212049159435358,0.10497369883605341,-0.032501908727256654,0.003074503502632258,CR1,995606,37,match_cell,37,
corrected_dates_all_controls_CR1,postcertification_sensitivity,share_eval_roughly_equal,estimated,0.004797205583997433,0.022244664208949754,0.2156564621041733,0.8292555407963198,-0.03880153511373126,0.048395946281726124,CR1,995606,37,match_cell,37,
